"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 15 05:48:39 UTC 2025","Mon Dec 15 05:48:39 UTC 2025","99","test_cases","test_user","TestUser","","","test_update_user[test1-test_1]",""
"passed","Mon Dec 15 05:48:40 UTC 2025","Mon Dec 15 05:48:40 UTC 2025","88","test_cases","test_carts","TestCarts","","","test_get_carts_by_user_id[3]",""
"passed","Mon Dec 15 05:48:40 UTC 2025","Mon Dec 15 05:48:40 UTC 2025","281","test_cases","test_simulation_flow","TestSimulation","","","test_simulation_flow[pen-1]",""
"passed","Mon Dec 15 05:48:39 UTC 2025","Mon Dec 15 05:48:40 UTC 2025","88","test_cases","test_product","TestProduct","","","test_get_product_by_name[phone]",""
"passed","Mon Dec 15 05:48:39 UTC 2025","Mon Dec 15 05:48:39 UTC 2025","149","test_cases","test_user","TestUser","","","test_get_user_by_id[1]",""
"passed","Mon Dec 15 05:48:39 UTC 2025","Mon Dec 15 05:48:39 UTC 2025","88","test_cases","test_user","TestUser","","","test_update_user[test2-test_2]",""
"passed","Mon Dec 15 05:48:39 UTC 2025","Mon Dec 15 05:48:39 UTC 2025","85","test_cases","test_user","TestUser","","","test_get_current_user",""
"passed","Mon Dec 15 05:48:40 UTC 2025","Mon Dec 15 05:48:40 UTC 2025","84","test_cases","test_carts","TestCarts","","","test_get_carts_by_user_id[2]",""
"passed","Mon Dec 15 05:48:41 UTC 2025","Mon Dec 15 05:48:41 UTC 2025","276","test_cases","test_simulation_flow","TestSimulation","","","test_simulation_flow[phone-2]",""
"passed","Mon Dec 15 05:48:39 UTC 2025","Mon Dec 15 05:48:39 UTC 2025","85","test_cases","test_user","TestUser","","","test_get_user_by_id[3]",""
"passed","Mon Dec 15 05:48:39 UTC 2025","Mon Dec 15 05:48:39 UTC 2025","78","test_cases","test_product","TestProduct","","","test_delete_product_by_id[2]",""
"passed","Mon Dec 15 05:48:39 UTC 2025","Mon Dec 15 05:48:39 UTC 2025","92","test_cases","test_product","TestProduct","","","test_add_product[phone-phone description-phone category-1000]",""
